FIPS_master,State_master,DB:2009:percent,DB:2010:percent,TOT_POP,TOT_MALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,H_MALE,H_FEMALE,AgeGrp01:0-4:2010,AgeGrp02:5-9:2010,AgeGrp03:10-14:2010,AgeGrp04:15-19:2010,AgeGrp05:20-24:2010,AgeGrp06:25-29:2010,AgeGrp07:30-34:2010,AgeGrp08:35-39:2010,AgeGrp09:40-44:2010,AgeGrp10:45-49:2010,AgeGrp11:50-54:2010,AgeGrp12:55-59:2010,AgeGrp13:60-64:2010,AgeGrp14:65-69:2010,AgeGrp15:70-74:2010,AgeGrp16:75-79:2010,AgeGrp17:80-84:2010,AgeGrp18:85+:2010,UnemploymentRate:2010,PCT_LACCESS_POP10,FFRPTH09,Poverty_Rate_2010,LI:2009:percent,LI:2010:percent,OB:2009:percent,OB:2010:percent,Rural_percent_2010,Alcohol:Any:2010,Alcohol:Heavy:2010
32017,Nevada,12.2,9.1,5345.0,2877.0,2697.0,2390.0,128.0,18.0,64.0,53.0,24.0,36.0,18.0,18.0,210.0,122.0,318.0,370.0,396.0,497.0,269.0,283.0,279.0,267.0,302.0,344.0,328.0,360.0,364.0,354.0,264.0,169.0,105.0,76.0,10.6,100.00000015697306,0.381242852,15.949060036385687,26.0,22.7,25.2,26.8,100.0,41.1,8.5
48151,Texas,10.8,12.0,3974.0,1958.0,1868.0,1914.0,79.0,89.0,30.0,31.0,5.0,8.0,1.0,1.0,507.0,492.0,220.0,220.0,237.0,317.0,161.0,188.0,155.0,237.0,219.0,276.0,309.0,283.0,268.0,220.0,235.0,173.0,149.0,107.0,7.0,17.026698665935754,0.249128052,14.193714580113342,30.3,31.9,30.0,30.7,100.0,37.9,3.9
36009,New York,10.7,10.6,80317.0,39729.0,37658.0,38490.0,921.0,735.0,1459.0,1658.0,332.0,372.0,15.0,21.0,684.0,661.0,5042.0,4985.0,5340.0,5918.0,5252.0,4390.0,4135.0,4399.0,5068.0,5910.0,6446.0,5988.0,5025.0,3680.0,2858.0,2342.0,1848.0,1691.0,9.5,4.951440165901366,0.546644967,17.20038251789822,26.9,28.3,29.1,27.5,61.75280451212072,59.2,9.1
30037,Montana,8.2,9.4,884.0,463.0,453.0,412.0,2.0,2.0,9.0,14.0,4.0,2.0,0.0,0.0,19.0,12.0,27.0,55.0,63.0,71.0,27.0,36.0,21.0,40.0,54.0,63.0,82.0,89.0,67.0,61.0,46.0,39.0,28.0,15.0,6.7,100.00000035055383,0.0,23.18840579710145,25.6,27.6,27.6,28.6,100.0,63.4,15.0
39007,Ohio,10.4,11.7,101497.0,50693.0,47922.0,49096.0,3020.0,1881.0,496.0,433.0,258.0,330.0,39.0,41.0,1823.0,1618.0,6326.0,6428.0,6857.0,6903.0,5500.0,5468.0,5584.0,6277.0,6821.0,7791.0,8016.0,7396.0,6253.0,4891.0,3547.0,2854.0,2275.0,2310.0,12.9,16.691315538483305,0.718617105,17.997256234899055,31.9,31.0,31.0,30.0,46.36885819285299,51.9,7.6
29005,Missouri,10.6,10.8,5685.0,2818.0,2799.0,2845.0,13.0,11.0,19.0,22.0,3.0,9.0,1.0,2.0,26.0,29.0,290.0,333.0,308.0,379.0,241.0,280.0,250.0,331.0,326.0,404.0,441.0,431.0,444.0,372.0,240.0,215.0,197.0,203.0,8.6,5.237080525518997,0.345960906,10.233327209259599,28.9,32.3,29.6,29.0,100.0,54.6,7.7
48073,Texas,11.3,11.4,50845.0,25850.0,21187.0,20925.0,4303.0,3752.0,591.0,547.0,165.0,197.0,21.0,16.0,5826.0,4673.0,3627.0,3713.0,3647.0,3848.0,3094.0,2941.0,3048.0,3136.0,3044.0,3392.0,3470.0,3315.0,2962.0,2405.0,1807.0,1422.0,1004.0,970.0,8.8,16.28361718276263,0.634329098,24.48091091761554,30.4,32.5,32.9,33.6,63.04848067656603,42.6,5.7
8061,Colorado,7.2,7.6,1398.0,687.0,681.0,706.0,2.0,2.0,10.0,13.0,3.0,0.0,0.0,0.0,41.0,37.0,70.0,84.0,89.0,98.0,48.0,70.0,63.0,73.0,58.0,109.0,123.0,122.0,91.0,73.0,81.0,40.0,47.0,59.0,6.4,100.000000332505,0.0,14.941690962099125,21.5,20.0,23.8,24.9,100.0,34.5,2.8
54043,West Virginia,11.8,13.5,21720.0,10803.0,10774.0,10883.0,32.0,21.0,48.0,56.0,18.0,24.0,0.0,1.0,41.0,55.0,1310.0,1335.0,1363.0,1421.0,1060.0,1215.0,1316.0,1450.0,1498.0,1644.0,1707.0,1654.0,1462.0,1081.0,865.0,655.0,433.0,251.0,11.7,0.0,0.367073506,26.850266142096736,38.9,37.9,38.5,38.0,100.0,22.0,3.6
49021,Utah,6.6,6.8,46163.0,22953.0,21979.0,22238.0,241.0,183.0,694.0,762.0,315.0,361.0,188.0,135.0,1824.0,1739.0,4279.0,3834.0,3647.0,4586.0,5288.0,3711.0,3006.0,2433.0,2157.0,2267.0,2354.0,2203.0,1865.0,1552.0,1176.0,822.0,534.0,449.0,9.6,25.81243966481706,0.76598166,19.354404841963685,19.1,19.7,25.0,25.6,22.55485995277603,24.9,4.0
39173,Ohio,8.7,10.6,125488.0,61347.0,58687.0,61267.0,1872.0,2001.0,483.0,510.0,1209.0,1273.0,43.0,45.0,2811.0,2852.0,6847.0,7496.0,7875.0,11277.0,14229.0,7746.0,6884.0,7463.0,7440.0,8611.0,9088.0,8323.0,6820.0,4601.0,3472.0,2910.0,2255.0,2151.0,9.9,29.130180283579065,0.789574427,13.78217788497903,25.2,26.4,29.9,29.6,29.5462514344001,60.4,9.1
39171,Ohio,10.5,11.7,37642.0,18679.0,18227.0,18715.0,354.0,143.0,156.0,113.0,135.0,141.0,7.0,8.0,710.0,680.0,2273.0,2543.0,2515.0,2548.0,1959.0,2118.0,2250.0,2293.0,2361.0,2824.0,3080.0,2700.0,2147.0,1818.0,1374.0,1044.0,873.0,922.0,13.2,14.168180162862654,0.658761528,13.746991905491141,24.6,23.4,30.7,30.0,63.628393815418946,49.5,7.7
47053,Tennessee,12.4,12.2,49683.0,23668.0,19278.0,20749.0,4452.0,5333.0,163.0,158.0,83.0,86.0,10.0,8.0,566.0,446.0,3212.0,3476.0,3524.0,3362.0,2493.0,2786.0,2923.0,3140.0,3134.0,3736.0,3541.0,3201.0,2968.0,2326.0,1899.0,1564.0,1188.0,1210.0,12.0,13.609014713221926,0.625315179,18.597617431022776,38.5,38.5,36.7,37.1,47.71450999335789,30.7,3.8
48345,Texas,11.9,12.5,1210.0,613.0,591.0,578.0,15.0,9.0,9.0,9.0,0.0,1.0,0.0,0.0,84.0,79.0,63.0,76.0,79.0,68.0,46.0,46.0,60.0,60.0,40.0,84.0,79.0,93.0,88.0,104.0,80.0,56.0,58.0,30.0,6.3,18.45374933930562,0.0,25.62988705473501,29.8,31.0,28.3,27.5,100.0,35.8,4.6
20141,Kansas,12.1,12.4,3858.0,1918.0,1897.0,1913.0,11.0,8.0,23.0,13.0,8.0,20.0,2.0,2.0,27.0,19.0,209.0,187.0,241.0,249.0,145.0,192.0,168.0,152.0,195.0,307.0,326.0,292.0,221.0,233.0,189.0,195.0,163.0,194.0,4.9,23.114509749057152,0.255558395,15.37842190016103,27.7,29.1,32.3,33.6,100.0,49.5,6.9
27107,Minnesota,10.7,10.2,6852.0,3417.0,3343.0,3346.0,20.0,16.0,110.0,119.0,17.0,26.0,1.0,2.0,128.0,148.0,411.0,479.0,471.0,444.0,230.0,323.0,332.0,358.0,362.0,548.0,537.0,496.0,396.0,373.0,278.0,284.0,236.0,294.0,6.9,25.978756306713368,0.293470286,11.30566037735849,23.3,29.4,30.9,32.8,100.0,61.3,9.2
26069,Michigan,11.4,12.4,25887.0,12767.0,12547.0,12884.0,107.0,107.0,210.0,187.0,76.0,120.0,16.0,14.0,208.0,195.0,1025.0,1201.0,1421.0,1428.0,1038.0,999.0,999.0,1100.0,1456.0,1871.0,2160.0,2185.0,2249.0,2103.0,1660.0,1311.0,944.0,737.0,15.8,25.755073676982963,0.687705356,19.641248580268673,25.2,23.4,33.9,34.2,58.90601460192375,57.2,9.9
13201,Georgia,14.7,14.4,6125.0,2929.0,2145.0,2205.0,776.0,990.0,23.0,19.0,18.0,16.0,0.0,0.0,44.0,49.0,423.0,406.0,372.0,388.0,335.0,362.0,312.0,340.0,401.0,456.0,408.0,412.0,387.0,332.0,265.0,224.0,142.0,160.0,10.4,3.657181194489208,0.326211059,21.620253164556964,33.8,37.4,32.5,31.6,100.0,43.2,8.2
46033,South Dakota,8.9,9.5,8216.0,4150.0,4008.0,3916.0,22.0,8.0,181.0,194.0,14.0,24.0,3.0,2.0,95.0,87.0,396.0,421.0,437.0,493.0,245.0,344.0,360.0,335.0,418.0,607.0,756.0,857.0,781.0,668.0,440.0,283.0,174.0,201.0,5.8,35.34584793369084,0.741198271,10.553148100943156,25.9,25.1,26.4,24.9,100.0,57.1,7.8
48419,Texas,11.1,11.8,25448.0,12591.0,10291.0,10293.0,2203.0,2463.0,142.0,142.0,63.0,65.0,9.0,7.0,2244.0,1920.0,1921.0,1929.0,1765.0,1816.0,1541.0,1489.0,1467.0,1552.0,1562.0,1671.0,1756.0,1549.0,1442.0,1251.0,1014.0,763.0,525.0,435.0,8.5,15.058557139649794,0.195924765,25.041769432731325,32.5,31.2,32.5,33.6,79.43256837472494,40.2,5.8
19139,Iowa,7.3,8.5,42745.0,21227.0,20584.0,20878.0,465.0,419.0,205.0,204.0,221.0,259.0,25.0,12.0,3475.0,3328.0,3069.0,3076.0,3116.0,3013.0,2312.0,2616.0,2551.0,2640.0,2793.0,3190.0,3172.0,2924.0,2430.0,1742.0,1318.0,1009.0,872.0,902.0,8.0,23.89340947381495,0.677839329,15.117083999713557,24.5,25.3,31.9,34.0,25.551526494326822,58.6,8.6
48043,Texas,8.6,9.0,9232.0,4636.0,4461.0,4446.0,92.0,59.0,100.0,117.0,48.0,60.0,5.0,6.0,1939.0,1979.0,542.0,526.0,529.0,481.0,675.0,688.0,517.0,503.0,514.0,622.0,672.0,722.0,710.0,502.0,383.0,276.0,199.0,171.0,5.5,28.619411623321277,0.883587365,12.686733556298774,25.7,24.2,27.2,27.0,34.867850953206236,58.0,10.8
31027,Nebraska,9.1,9.3,8852.0,4500.0,4481.0,4333.0,12.0,8.0,27.0,23.0,7.0,11.0,1.0,2.0,69.0,44.0,610.0,587.0,623.0,627.0,353.0,395.0,385.0,410.0,499.0,652.0,782.0,607.0,518.0,392.0,366.0,356.0,345.0,345.0,3.6,40.17390846701344,0.225886605,10.601851851851851,30.9,30.6,27.5,28.1,100.0,63.4,11.1
28085,Mississippi,13.0,14.0,34869.0,16682.0,11732.0,12421.0,4908.0,5715.0,63.0,106.0,72.0,89.0,11.0,9.0,161.0,169.0,2556.0,2396.0,2527.0,2619.0,1886.0,2140.0,2117.0,2243.0,2110.0,2443.0,2529.0,2302.0,2057.0,1466.0,1142.0,956.0,762.0,618.0,10.5,22.6988498112296,0.802821344,21.55515264943268,34.8,34.5,35.9,36.6,69.50012905446098,35.6,4.1
26133,Michigan,10.8,11.4,23528.0,11719.0,11549.0,11648.0,149.0,120.0,169.0,174.0,42.0,51.0,11.0,6.0,165.0,179.0,1454.0,1610.0,1610.0,1739.0,1189.0,1171.0,1185.0,1317.0,1402.0,1713.0,1901.0,1660.0,1569.0,1258.0,1064.0,758.0,520.0,408.0,13.6,15.75530219124341,0.340107134,20.049569527785025,27.9,28.6,33.3,33.9,100.0,52.3,8.3
22095,Louisiana,11.6,12.5,45924.0,22341.0,10321.0,10299.0,11890.0,13133.0,151.0,172.0,217.0,241.0,23.0,29.0,1133.0,1042.0,3368.0,3304.0,3449.0,3534.0,3030.0,3053.0,2932.0,2850.0,3152.0,3598.0,3518.0,3041.0,2359.0,1652.0,1228.0,737.0,611.0,508.0,10.6,43.5694773172927,0.539537293,15.849174336460678,32.1,32.0,38.8,36.4,13.446128386029091,53.2,8.5
48237,Texas,10.3,9.7,9044.0,5030.0,4659.0,3918.0,319.0,47.0,63.0,55.0,20.0,20.0,5.0,8.0,781.0,502.0,485.0,521.0,622.0,599.0,629.0,605.0,538.0,612.0,620.0,728.0,667.0,556.0,512.0,433.0,351.0,256.0,187.0,123.0,7.8,46.666076799487946,0.772882853,18.89032258064516,28.0,25.6,30.3,28.5,53.21760283060593,44.7,6.0
27079,Minnesota,7.8,7.4,27703.0,13988.0,13802.0,13533.0,86.0,75.0,102.0,102.0,122.0,121.0,2.0,9.0,755.0,689.0,1869.0,1980.0,1999.0,1753.0,1301.0,1703.0,1638.0,1697.0,1940.0,2209.0,2135.0,1893.0,1610.0,1211.0,954.0,713.0,581.0,517.0,8.9,3.4682806851771106,0.21637216,9.071030285360255,21.7,22.2,29.5,30.3,62.15933292423203,62.6,9.5
39119,Ohio,12.4,11.3,86074.0,41637.0,39630.0,42537.0,2470.0,2357.0,421.0,407.0,208.0,267.0,29.0,25.0,338.0,312.0,5284.0,5499.0,6130.0,6143.0,5486.0,4976.0,4857.0,5289.0,5660.0,6146.0,6554.0,5778.0,5088.0,3882.0,3066.0,2495.0,1974.0,1767.0,12.6,17.568477708866673,0.851024143,17.317625627689026,31.5,33.9,28.9,29.5,47.032785742500636,47.5,8.4
6043,California,9.2,9.4,18251.0,9269.0,8736.0,8526.0,152.0,105.0,540.0,492.0,147.0,180.0,27.0,27.0,879.0,797.0,775.0,821.0,987.0,1026.0,827.0,828.0,823.0,840.0,988.0,1456.0,1776.0,1693.0,1590.0,1304.0,949.0,707.0,479.0,382.0,12.9,17.290983742707798,0.43927081,14.667257715963872,20.9,20.5,24.4,23.8,100.0,60.8,12.5
41021,Oregon,9.9,10.2,1871.0,965.0,941.0,887.0,2.0,3.0,25.0,19.0,4.0,3.0,6.0,8.0,48.0,40.0,94.0,85.0,97.0,102.0,63.0,74.0,96.0,82.0,105.0,149.0,181.0,175.0,153.0,122.0,97.0,66.0,57.0,73.0,9.0,54.66917883257349,0.538793103,12.599258867125462,19.4,20.0,27.2,27.2,100.0,69.2,15.8
41043,Oregon,8.7,9.5,116672.0,57578.0,55718.0,57102.0,656.0,511.0,1868.0,1918.0,867.0,1095.0,232.0,261.0,4811.0,4316.0,7680.0,7671.0,8078.0,7812.0,6823.0,7292.0,7049.0,7134.0,7014.0,7983.0,8364.0,8423.0,7358.0,5752.0,4196.0,3099.0,2484.0,2460.0,12.8,24.152888906054066,0.51723692,16.65670918080197,20.7,21.2,29.1,29.9,31.638267964893036,56.9,8.7
48069,Texas,10.4,10.0,8062.0,4084.0,3916.0,3810.0,94.0,96.0,71.0,80.0,26.0,21.0,3.0,1.0,2475.0,2353.0,699.0,713.0,700.0,618.0,458.0,480.0,488.0,450.0,447.0,520.0,508.0,540.0,364.0,308.0,246.0,252.0,157.0,114.0,5.4,11.864359109754018,0.763747454,24.254725358366105,30.4,29.1,29.6,29.6,45.75787645745473,45.2,7.1
32023,Nevada,10.7,10.9,43946.0,22186.0,20873.0,20369.0,693.0,554.0,725.0,728.0,418.0,598.0,182.0,187.0,3115.0,2852.0,2209.0,2390.0,2733.0,2690.0,1809.0,1770.0,1803.0,2030.0,2386.0,3214.0,3447.0,3446.0,3718.0,3720.0,2936.0,1892.0,1076.0,677.0,17.3,43.835732314879166,0.404985825,20.11815202843033,31.3,29.2,30.2,30.1,35.27055932280526,57.8,11.4
36063,New York,9.3,10.4,216469.0,105008.0,95546.0,101273.0,8655.0,9154.0,1901.0,2037.0,1120.0,1308.0,78.0,84.0,2342.0,2352.0,11580.0,12546.0,13503.0,15194.0,14002.0,12313.0,11571.0,12240.0,14473.0,17327.0,18323.0,15756.0,13253.0,9670.0,7319.0,6448.0,5533.0,5418.0,9.6,22.301740417872672,0.643390436,13.307749384425613,28.9,27.4,28.7,29.5,22.440626602423443,61.7,7.7
1055,Alabama,13.3,14.1,104430.0,50626.0,42313.0,44474.0,7716.0,8855.0,622.0,619.0,464.0,441.0,198.0,172.0,1923.0,1524.0,6140.0,6540.0,6905.0,7224.0,6070.0,6022.0,6024.0,6931.0,7025.0,7260.0,7634.0,7257.0,6890.0,5028.0,4069.0,3077.0,2398.0,1936.0,10.9,23.728040548779756,0.786653748,18.75713937027093,34.2,33.8,32.1,31.8,37.48348175811548,37.9,4.9
30053,Montana,9.2,9.5,19687.0,9998.0,9872.0,9522.0,51.0,40.0,240.0,249.0,43.0,90.0,6.0,12.0,239.0,223.0,950.0,1055.0,1108.0,1180.0,706.0,866.0,906.0,917.0,1034.0,1436.0,1814.0,1933.0,1742.0,1480.0,1072.0,682.0,436.0,370.0,15.0,14.87225965185249,0.610469553,20.471951976816392,24.6,22.9,25.6,26.2,79.79377254025499,64.0,11.3
22007,Louisiana,11.7,11.8,23421.0,11456.0,7929.0,8071.0,3456.0,3817.0,108.0,124.0,39.0,35.0,14.0,5.0,295.0,203.0,1479.0,1493.0,1632.0,1830.0,1426.0,1414.0,1420.0,1362.0,1598.0,1791.0,1844.0,1621.0,1366.0,1074.0,729.0,554.0,408.0,380.0,11.6,38.97247758889578,0.212693551,18.8123103597746,30.4,30.4,33.2,33.4,44.99380897485163,53.2,9.0
51650,Virginia,11.7,12.0,137436.0,65750.0,31638.0,31766.0,33361.0,38887.0,1038.0,1229.0,1945.0,2451.0,203.0,229.0,3061.0,3180.0,8870.0,8331.0,8408.0,10534.0,12774.0,10581.0,8476.0,7753.0,8305.0,10493.0,10347.0,8650.0,7058.0,5299.0,4077.0,3263.0,2237.0,1980.0,9.0,23.43069400045694,0.72551566,14.698467808891236,27.5,27.0,36.8,36.5,0.24878698160285742,52.5,6.5
42087,Pennsylvania,11.2,11.0,46682.0,22842.0,22543.0,23579.0,296.0,232.0,83.0,85.0,119.0,161.0,12.0,12.0,274.0,260.0,2922.0,2955.0,3034.0,2907.0,2390.0,2459.0,2397.0,2758.0,3162.0,3452.0,3405.0,3200.0,2998.0,2522.0,1985.0,1654.0,1285.0,1197.0,10.2,7.941060390317147,0.42861429,15.31963866933032,29.8,26.5,30.7,30.2,50.46698941776273,44.8,5.4
21093,Kentucky,12.2,11.2,105543.0,52663.0,44682.0,44869.0,7454.0,7015.0,678.0,737.0,1345.0,1851.0,337.0,287.0,2779.0,2538.0,8010.0,7336.0,7526.0,7352.0,7671.0,7946.0,6992.0,7012.0,7074.0,8091.0,7492.0,6376.0,5057.0,3764.0,2846.0,2181.0,1501.0,1316.0,9.7,23.166995904117567,0.740711478,14.816846346401253,30.3,29.9,31.0,30.1,34.212595814028404,41.5,5.1
38025,North Dakota,10.9,9.7,3536.0,1865.0,1625.0,1440.0,6.0,4.0,253.0,241.0,11.0,13.0,5.0,2.0,21.0,17.0,211.0,185.0,222.0,229.0,177.0,187.0,185.0,183.0,213.0,279.0,306.0,308.0,235.0,163.0,154.0,113.0,95.0,91.0,3.2,94.50597655280232,0.284656988,9.014557670772676,32.9,34.0,30.6,30.0,100.0,66.4,12.5
55137,Wisconsin,10.1,9.2,24496.0,12893.0,12334.0,11434.0,471.0,58.0,142.0,139.0,64.0,81.0,10.0,9.0,652.0,677.0,1171.0,1345.0,1410.0,1425.0,1022.0,1237.0,1283.0,1314.0,1559.0,2052.0,2047.0,1941.0,1807.0,1442.0,1247.0,921.0,706.0,567.0,10.8,1.2596414596024208,0.407265619,12.281833032413378,24.6,22.6,33.0,29.6,89.49624428478118,67.4,12.4
48031,Texas,9.6,11.2,10497.0,5300.0,5171.0,5070.0,64.0,50.0,107.0,79.0,20.0,47.0,6.0,7.0,1029.0,880.0,551.0,618.0,712.0,613.0,416.0,437.0,451.0,606.0,603.0,813.0,893.0,970.0,903.0,691.0,451.0,315.0,224.0,230.0,6.0,9.982824317366296,0.775569559,9.26614481409002,25.9,27.3,29.0,29.4,100.0,55.1,6.7
6087,California,6.4,6.0,262382.0,130913.0,120428.0,120635.0,3000.0,2555.0,4169.0,4092.0,7902.0,8921.0,688.0,690.0,42749.0,41343.0,15045.0,15071.0,15347.0,21834.0,24391.0,17597.0,16152.0,15918.0,17157.0,18712.0,20065.0,19781.0,16154.0,9699.0,6175.0,4591.0,4077.0,4616.0,13.3,16.152187009406134,0.642285459,14.404952847848104,12.4,11.0,19.8,20.1,12.03931672142144,64.3,10.9
24037,Maryland,9.6,9.2,105151.0,52321.0,43384.0,43084.0,8187.0,8680.0,627.0,642.0,1627.0,2040.0,100.0,123.0,2024.0,1948.0,7580.0,7628.0,7655.0,7932.0,7228.0,6973.0,6383.0,6697.0,8056.0,9039.0,7941.0,6191.0,5067.0,3663.0,2639.0,1835.0,1359.0,1285.0,6.5,13.030762452467403,0.687498184,7.13666851630112,23.3,23.2,28.8,28.1,50.41797034740516,59.9,7.4
26089,Michigan,11.3,10.9,21708.0,10703.0,10225.0,10458.0,70.0,72.0,491.0,579.0,66.0,79.0,4.0,7.0,406.0,388.0,940.0,1088.0,1254.0,1410.0,791.0,755.0,792.0,944.0,1177.0,1620.0,1817.0,2146.0,1892.0,1542.0,1188.0,932.0,715.0,705.0,10.4,17.82490894545702,0.368256306,11.103368176538908,28.5,25.0,31.4,26.5,91.26128616178367,68.5,10.2
42043,Pennsylvania,10.2,11.0,268100.0,129619.0,100712.0,106596.0,26495.0,29383.0,1136.0,1265.0,4869.0,5206.0,195.0,201.0,9464.0,9331.0,16794.0,16541.0,17255.0,18191.0,16172.0,18247.0,16467.0,16704.0,17873.0,20387.0,21260.0,19346.0,16022.0,10752.0,8266.0,7020.0,5627.0,5176.0,8.0,40.139764715029095,0.707626643,12.747105013902043,27.8,27.5,32.2,32.1,13.323386795971654,57.4,6.3
54069,West Virginia,13.0,12.1,44443.0,21165.0,20067.0,22250.0,1101.0,1094.0,154.0,140.0,254.0,224.0,14.0,21.0,188.0,174.0,2246.0,2238.0,2446.0,3236.0,3206.0,2360.0,2332.0,2397.0,2516.0,3062.0,3614.0,3529.0,3048.0,2102.0,1771.0,1548.0,1427.0,1365.0,7.9,29.058843775703487,0.924360275,15.378029348110447,30.6,29.3,30.0,27.3,23.092500506266454,46.9,6.2
48217,Texas,10.9,11.4,35089.0,17208.0,15932.0,16431.0,1188.0,1372.0,220.0,231.0,91.0,104.0,23.0,26.0,3365.0,3062.0,2291.0,2371.0,2469.0,2354.0,1994.0,1895.0,1809.0,1911.0,2097.0,2375.0,2422.0,2352.0,2331.0,2005.0,1560.0,1206.0,853.0,794.0,8.4,3.1898253799687937,0.599914298,16.92598388001535,32.5,29.7,32.5,33.5,76.26606628858048,45.8,6.0
8077,Colorado,6.0,6.6,146723.0,72866.0,70437.0,71468.0,1050.0,828.0,1938.0,1871.0,850.0,1103.0,193.0,199.0,9954.0,9598.0,9959.0,9533.0,9242.0,10259.0,10088.0,10095.0,9081.0,8390.0,8285.0,9986.0,11012.0,10325.0,8596.0,6471.0,4982.0,4011.0,3263.0,3145.0,11.0,31.56252907992694,0.669593036,13.377112129833812,18.3,17.2,22.4,22.3,12.676267524518991,59.4,9.5
18115,Indiana,11.0,11.2,6128.0,3033.0,3011.0,3064.0,17.0,14.0,14.0,20.0,9.0,16.0,0.0,0.0,42.0,27.0,303.0,391.0,389.0,363.0,318.0,279.0,332.0,396.0,402.0,546.0,527.0,475.0,388.0,361.0,254.0,163.0,143.0,98.0,11.1,0.0,0.0,8.706592853548061,29.3,28.8,29.9,30.8,100.0,48.3,6.6
36025,New York,9.7,9.9,47980.0,24096.0,23335.0,23249.0,617.0,461.0,196.0,183.0,224.0,285.0,19.0,17.0,796.0,764.0,2417.0,2347.0,2689.0,3864.0,2839.0,2221.0,2181.0,2343.0,2863.0,3554.0,3929.0,3786.0,3626.0,2922.0,2165.0,1670.0,1341.0,1223.0,8.8,2.8396535182344933,0.581129883,14.479205165554276,27.9,31.2,27.8,25.8,78.36390162567737,60.8,9.2
48431,Texas,10.2,10.6,1143.0,576.0,554.0,547.0,15.0,7.0,16.0,20.0,0.0,0.0,0.0,0.0,187.0,178.0,88.0,76.0,69.0,69.0,64.0,67.0,73.0,40.0,76.0,87.0,97.0,71.0,79.0,50.0,35.0,46.0,29.0,27.0,4.7,100.00000041773929,0.862068966,15.2228763666947,29.0,28.7,28.6,29.2,100.0,49.9,3.2
48473,Texas,9.9,9.8,43205.0,21395.0,15827.0,15442.0,5191.0,6078.0,466.0,419.0,160.0,149.0,23.0,35.0,6693.0,5843.0,3140.0,2885.0,2801.0,4838.0,4693.0,2434.0,2249.0,2396.0,2622.0,2934.0,2960.0,2678.0,2179.0,1632.0,1049.0,759.0,521.0,435.0,8.6,14.207946789233445,0.308883978,18.202396476638043,30.1,28.5,31.7,32.3,61.64101377155422,48.8,7.0
30003,Montana,12.2,12.8,12865.0,6394.0,2233.0,2150.0,27.0,34.0,4258.0,4391.0,34.0,54.0,6.0,0.0,275.0,235.0,1355.0,1220.0,1034.0,1057.0,935.0,766.0,706.0,649.0,743.0,850.0,823.0,798.0,639.0,448.0,335.0,248.0,132.0,127.0,11.0,47.019999098683016,0.313799325,26.768597005466212,27.3,27.9,36.4,35.3,71.90827827438787,46.1,6.7
47041,Tennessee,11.0,11.8,18723.0,9270.0,9040.0,9251.0,202.0,174.0,95.0,85.0,26.0,38.0,9.0,5.0,748.0,491.0,1150.0,1212.0,1198.0,1151.0,1050.0,1043.0,1104.0,1193.0,1274.0,1478.0,1346.0,1309.0,1259.0,997.0,725.0,507.0,376.0,351.0,11.7,2.311148405771864,0.373931624,18.987755102040815,30.0,37.0,32.0,31.9,78.36885114564973,30.1,4.1
18099,Indiana,9.4,10.3,47051.0,23282.0,22922.0,23449.0,291.0,206.0,211.0,180.0,132.0,187.0,17.0,15.0,2110.0,1861.0,3250.0,3528.0,3638.0,3482.0,2527.0,2531.0,2711.0,2871.0,3021.0,3432.0,3414.0,3163.0,2579.0,2009.0,1514.0,1259.0,1095.0,1027.0,11.3,15.787533099597692,0.827568646,12.870624311659146,29.3,29.1,29.0,31.4,63.34615629848462,48.6,6.8
33001,New Hampshire,9.4,9.4,60088.0,29480.0,28893.0,30026.0,248.0,228.0,260.0,250.0,416.0,475.0,16.0,16.0,355.0,369.0,3047.0,3296.0,3688.0,3742.0,2715.0,3139.0,3050.0,3548.0,4115.0,4929.0,5220.0,4959.0,4583.0,3259.0,2198.0,1720.0,1436.0,1444.0,6.4,16.684311245200206,0.731249273,9.715327727687164,22.1,21.0,26.2,26.9,66.27945679669818,67.0,9.7
9005,Connecticut,7.2,7.7,189927.0,93338.0,90087.0,93227.0,2155.0,2006.0,734.0,727.0,1718.0,1948.0,98.0,88.0,4309.0,4226.0,9078.0,11056.0,12581.0,12197.0,8808.0,8689.0,8860.0,10897.0,14557.0,16976.0,17565.0,15258.0,13063.0,9413.0,6531.0,5204.0,4354.0,4840.0,8.7,15.82526500237902,0.357866484,6.151437319363193,19.4,20.0,20.2,21.9,41.44855655067473,69.0,9.6
26043,Michigan,10.6,10.8,26168.0,12876.0,12693.0,13098.0,77.0,73.0,170.0,152.0,71.0,117.0,10.0,9.0,127.0,143.0,1314.0,1469.0,1627.0,1774.0,1176.0,1279.0,1208.0,1351.0,1728.0,2105.0,2392.0,2071.0,1707.0,1329.0,1035.0,924.0,824.0,855.0,11.5,31.860555734868466,0.872633456,10.99173874258232,24.1,22.2,27.5,29.8,32.76520941608071,68.9,13.7
